ID,metapredict_scores
O02696|sequence|Phosphoinositide 3-kinase regulatory subunit 5 OS=Sus scrofa (Pig) OX=9823 GN=PIK3R5 Disorder_Disorder_3,54.161559405940594
O02696|sequence|Phosphoinositide 3-kinase regulatory subunit 5 OS=Sus scrofa (Pig) OX=9823 GN=PIK3R5 Disorder_Disorder_4,59.43775
O02696|sequence|Phosphoinositide 3-kinase regulatory subunit 5 OS=Sus scrofa (Pig) OX=9823 GN=PIK3R5 Disorder_Disorder_5,58.78717857142857
O02696|sequence|Phosphoinositide 3-kinase regulatory subunit 5 OS=Sus scrofa (Pig) OX=9823 GN=PIK3R5 Disorder_Disorder_6,62.44303448275862
D5ARP9|sequence OS=Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 / SB1003) OX=272942 GN=ccoH Disorder_Disorder_2,89.22332758620689
P46675|sequence|Protein STU2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=STU2 Disorder_Disorder_3,57.838818181818176
Q08278|sequence|Mediator of RNA polymerase II transcription subunit 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=MED7 Disorder_Disorder_2,56.4416
Q08278|sequence|Mediator of RNA polymerase II transcription subunit 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=MED7 Disorder_Disorder_3,65.09904166666666
Q08278|sequence|Mediator of RNA polymerase II transcription subunit 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=MED7 Disorder_Disorder_4,52.65481818181818
P9WHG9|sequence|Bifunctional (p)ppGpp synthase/hydrolase RelA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=relA Disorder_Disorder_3,80.59785
P9WHG9|sequence|Bifunctional (p)ppGpp synthase/hydrolase RelA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=relA Disorder_Disorder_5,60.502916666666664
A0A1V9IL35|sequence OS=Clostridium sporogenes OX=1509 Disorder_Disorder_2,87.3969471153846
P26441|sequence|Ciliary neurotrophic factor OS=Homo sapiens (Human) OX=9606 GN=CNTF Disorder_Disorder_2,54.76715789473684
Q5QJC5|sequence|BK channel OS=Aplysia californica (California sea hare) OX=6500 Disorder_Disorder_2,61.42706060606061
Q5QJC5|sequence|BK channel OS=Aplysia californica (California sea hare) OX=6500 Disorder_Disorder_3,58.10665
Q5QJC5|sequence|BK channel OS=Aplysia californica (California sea hare) OX=6500 Disorder_Disorder_4,62.96256
P0A6P7|sequence|Probable GTP-binding protein EngB OS=Escherichia coli (strain K12) OX=83333 GN=engB Disorder_Disorder_2,58.40923076923077
P0A6P7|sequence|Probable GTP-binding protein EngB OS=Escherichia coli (strain K12) OX=83333 GN=engB Disorder_Disorder_3,61.07118181818182
P9WJ71|sequence|Anti-sigma-D factor RsdA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=rsdA Disorder_Disorder_2,78.35481818181819
P50456|sequence|Protein mlc OS=Escherichia coli (strain K12) OX=83333 GN=mlc Disorder_Disorder_2,57.15718181818182
D0KZ75|sequence OS=Halothiobacillus neapolitanus (strain ATCC 23641 / c2) (Thiobacilluneapolitanus) OX=555778 Disorder_Disorder_2,64.17663636363636
Q5ZV21|sequence OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATC33152 / DSM 7513) OX=272624 Disorder_Disorder_2,58.80718181818182
Q5ZV21|sequence OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATC33152 / DSM 7513) OX=272624 Disorder_Disorder_3,65.25926666666666
B3DLA5|sequence|Pannexin OS=Xenopus tropicalis (Western clawed frog) (Silurana tropicalis) OX=8364 GN=panx1 Disorder_Disorder_2,55.480999999999995
B3DLA5|sequence|Pannexin OS=Xenopus tropicalis (Western clawed frog) (Silurana tropicalis) OX=8364 GN=panx1 Disorder_Disorder_3,67.14829166666667
B3DLA5|sequence|Pannexin OS=Xenopus tropicalis (Western clawed frog) (Silurana tropicalis) OX=8364 GN=panx1 Disorder_Disorder_4,61.636714285714284
Q9UK45|sequence|U6 snRNA-associated Sm-like protein LSm7 OS=Homo sapiens (Human) OX=9606 GN=LSM7 Disorder_Disorder_2,65.11278571428572
Q8IBQ5|sequence OS=Plasmodium falciparum (isolate 3D7) OX=36329 Disorder_Disorder_2,66.56625
G2Q5N0|sequence|Pex2_Pex12 domain-containing protein OS=Myceliophthora thermophila (strain ATCC 42464 / BCRC 31852 / DSM 1799(Sporotrichum thermophile) OX=573729 Disorder_Disorder_2,56.16421428571429
G2Q5N0|sequence|Pex2_Pex12 domain-containing protein OS=Myceliophthora thermophila (strain ATCC 42464 / BCRC 31852 / DSM 1799(Sporotrichum thermophile) OX=573729 Disorder_Disorder_3,59.03388888888888
G2Q5N0|sequence|Pex2_Pex12 domain-containing protein OS=Myceliophthora thermophila (strain ATCC 42464 / BCRC 31852 / DSM 1799(Sporotrichum thermophile) OX=573729 Disorder_Disorder_4,53.33378378378378
A0A4Y6CD88|sequence OS=Myxococcus xanthus OX=34 Disorder_Disorder_2,60.434783783783786
E1C7U0|sequence|Stimulator of interferon genes protein OS=Gallus gallus (Chicken) OX=9031 GN=STING1 Disorder_Disorder_2,59.07642857142857
E1C7U0|sequence|Stimulator of interferon genes protein OS=Gallus gallus (Chicken) OX=9031 GN=STING1 Disorder_Disorder_3,60.57268181818181
Q5SHG1|sequence OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 Disorder_Disorder_2,54.64418181818182
A9YPG7|sequence|ATP-dependent helicase Rep OS=Porcine circovirus 2 (PCV2) OX=85708 Disorder_Disorder_2,68.56760526315789
W7K044|sequence|Kinesin motor domain-containing protein OS=Plasmodium falciparum (isolate NF54) OX=5843 Disorder_Disorder_2,68.83088571428571
Q712I1|sequence OS=Streptomyces tendae OX=1932 GN=nikO Disorder_Disorder_2,59.236916666666666
Q712I1|sequence OS=Streptomyces tendae OX=1932 GN=nikO Disorder_Disorder_3,60.216
A2DVD8|sequence OS=Trichomonas vaginalis OX=5722 Disorder_Disorder_2,55.149846153846156
B9PMB3|sequence OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 Disorder_Disorder_2,53.66363636363636
G3MZY8|sequence|DNA-directed RNA polymerase subunit OS=Bos taurus (Bovine) OX=9913 GN=POLR2A Disorder_Disorder_4,45.85144720496894
P11414|sequence|DNA-directed RNA polymerase II subunit RPB1 OS=Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus) OX=10029 GN=POLR2A Disorder_Disorder_2,61.2441923076923
P11414|sequence|DNA-directed RNA polymerase II subunit RPB1 OS=Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus) OX=10029 GN=POLR2A Disorder_Disorder_3,56.870533333333334
P11414|sequence|DNA-directed RNA polymerase II subunit RPB1 OS=Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus) OX=10029 GN=POLR2A Disorder_Disorder_4,45.453300613496936
Q9I3X0|sequence|HTH hxlR-type domain-containing protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JC14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 Disorder_Disorder_2,61.1335
Q4D0U7|sequence OS=Trypanosoma cruzi (strain CL Brener) OX=353153 Disorder_Disorder_2,61.01566666666667
Q27RN7|sequence OS=Methylosinus sporium OX=428 GN=mmoX1 Disorder_Disorder_2,49.42372727272727
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_2,60.74427586206897
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_3,58.1466
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_4,56.41645454545455
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_5,59.782000000000004
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_6,62.28076470588235
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_7,54.483666666666664
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_8,57.79117647058823
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_9,63.10730769230769
G0SG95|sequence|WD_REPEATS_REGION domain-containing protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 Disorder_Disorder_10,57.273277777777786
Q99627|sequence|COP9 signalosome complex subunit 8 OS=Homo sapiens (Human) OX=9606 GN=COPS8 Disorder_Disorder_2,68.72769230769231
Q8IU85|sequence|Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens (Human) OX=9606 GN=CAMK1D Disorder_Disorder_2,59.59806666666667
Q8IU85|sequence|Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens (Human) OX=9606 GN=CAMK1D Disorder_Disorder_3,52.48467857142857
Q8N2K1|sequence|Ubiquitin-conjugating enzyme E2 J2 OS=Homo sapiens (Human) OX=9606 GN=UBE2J2 Disorder_Disorder_2,59.60178571428571
P41240|sequence|Tyrosine-protein kinase CSK OS=Homo sapiens (Human) OX=9606 GN=CSK Disorder_Disorder_2,63.99991666666667
Q13YM5|sequence OS=Paraburkholderia xenovorans (strain LB400) OX=266265 Disorder_Disorder_2,62.623066666666666
A0A290U7C4|sequence|Disease resistance protein Roq1 OS=Nicotiana benthamiana OX=4100 GN=ROQ1 Disorder_Disorder_2,63.18975
A0A290U7C4|sequence|Disease resistance protein Roq1 OS=Nicotiana benthamiana OX=4100 GN=ROQ1 Disorder_Disorder_3,69.27216
A0A290U7C4|sequence|Disease resistance protein Roq1 OS=Nicotiana benthamiana OX=4100 GN=ROQ1 Disorder_Disorder_4,60.01036363636364
A0A290U7C4|sequence|Disease resistance protein Roq1 OS=Nicotiana benthamiana OX=4100 GN=ROQ1 Disorder_Disorder_5,57.4776875
Q6P6J0|sequence|tRNA-specific adenosine deaminase 2 OS=Mus musculus (Mouse) OX=10090 GN=Adat2 Disorder_Disorder_2,54.34466666666666
P20340|sequence|Ras-related protein Rab-6A OS=Homo sapiens (Human) OX=9606 GN=RAB6A Disorder_Disorder_2,60.74864516129033
P29375|sequence|Lysine-specific demethylase 5A OS=Homo sapiens (Human) OX=9606 GN=KDM5A Disorder_Disorder_2,59.99518181818182
P29375|sequence|Lysine-specific demethylase 5A OS=Homo sapiens (Human) OX=9606 GN=KDM5A Disorder_Disorder_3,60.559131578947365
P29375|sequence|Lysine-specific demethylase 5A OS=Homo sapiens (Human) OX=9606 GN=KDM5A Disorder_Disorder_4,76.17920000000001
P29375|sequence|Lysine-specific demethylase 5A OS=Homo sapiens (Human) OX=9606 GN=KDM5A Disorder_Disorder_5,55.974250000000005
O77448|sequence|Telomerase reverse transcriptase OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=TERT Disorder_Disorder_2,56.53854545454545
O77448|sequence|Telomerase reverse transcriptase OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=TERT Disorder_Disorder_3,57.8609090909091
O77448|sequence|Telomerase reverse transcriptase OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=TERT Disorder_Disorder_4,66.16286363636362
A2EFE7|sequence|40S ribosomal protein SA OS=Trichomonas vaginalis OX=5722 Disorder_Disorder_2,62.76743243243243
P10191|sequence|Cytoplasmic envelopment protein 1 OS=Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1) OX=10299 GN=UL7 Disorder_Disorder_2,64.387
Q65EX3|sequence|Cyclo(L-leucyl-L-leucyl) synthase OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 1220/ NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=yvmC Disorder_Disorder_2,59.7985
Q8XJE0|sequence OS=Clostridium perfringens (strain 13 / Type A) OX=195102 Disorder_Disorder_2,58.748294117647056
Q18DH8|sequence|Bacteriorhodopsin-I OS=Haloquadratum walsbyi (strain DSM 16790 / HBSQ001) OX=362976 GN=bop1 Disorder_Disorder_2,56.7292
A2A825|sequence|Ciliogenesis and planar polarity effector 2 OS=Mus musculus (Mouse) OX=10090 GN=Cplane2 Disorder_Disorder_2,60.60007692307693
Q72IW8|sequence OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=pilM Disorder_Disorder_2,70.68496
Q00722|sequence|1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens (Human) OX=9606 GN=PLCB2 Disorder_Disorder_2,60.744142857142855
Q00722|sequence|1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens (Human) OX=9606 GN=PLCB2 Disorder_Disorder_3,54.33076923076923
Q00722|sequence|1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens (Human) OX=9606 GN=PLCB2 Disorder_Disorder_4,56.12885
A0A0F6AR69|sequence|Serine acetyltransferase OS=Brucella abortus (strain S19) OX=430066 Disorder_Disorder_2,64.95021428571428
Q01159|sequence|mRNA-capping enzyme subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=CEG1 Disorder_Disorder_2,67.67666666666668
Q01159|sequence|mRNA-capping enzyme subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=CEG1 Disorder_Disorder_3,59.065636363636365
Q12125|sequence|Golgi to ER traffic protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=GET4 Disorder_Disorder_2,68.58030769230768
Q9Y271|sequence|Cysteinyl leukotriene receptor 1 OS=Homo sapiens (Human) OX=9606 GN=CYSLTR1 Disorder_Disorder_2,66.09045454545455
Q9UKE5|sequence|TRAF2 and NCK-interacting protein kinase OS=Homo sapiens (Human) OX=9606 GN=TNIK Disorder_Disorder_2,61.44145454545455
P17865|sequence|Cell division protein FtsZ OS=Bacillus subtilis (strain 168) OX=224308 GN=ftsZ Disorder_Disorder_2,60.09012121212121
P0A029|sequence|Cell division protein FtsZ OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=ftsZ Disorder_Disorder_2,58.418081081081084
P25025|sequence|C-X-C chemokine receptor type 2 OS=Homo sapiens (Human) OX=9606 GN=CXCR2 Disorder_Disorder_2,59.024125
Q6B0I6|sequence|Lysine-specific demethylase 4D OS=Homo sapiens (Human) OX=9606 GN=KDM4D Disorder_Disorder_2,61.922538461538466
P16033|sequence|Photosystem II protein D1 2 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=psbA2 Disorder_Disorder_2,59.252125
Q8AAX3|sequence OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 E50 / VPI-5482) OX=226186 Disorder_Disorder_2,75.53296610169491
Q8AAX3|sequence OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 E50 / VPI-5482) OX=226186 Disorder_Disorder_3,66.5391923076923
Q15750|sequence|TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 OS=Homo sapiens (Human) OX=9606 GN=TAB1 Disorder_Disorder_2,58.70791666666667
Q15750|sequence|TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 OS=Homo sapiens (Human) OX=9606 GN=TAB1 Disorder_Disorder_3,52.65725925925926
P9WMU9|sequence|pH-sensitive adenylate cyclase Rv1264 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 Disorder_Disorder_2,57.07405
P9WNS1|sequence|1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=dxr Disorder_Disorder_2,54.181999999999995
Q9WR38|sequence|Structural polyprotein OS=Avian infectious bursal disease virus (IBDV) (Gumboro disease virus) OX=10995 Disorder_Disorder_2,85.56245454545454
A5CKD0|sequence|Ribulose bisphosphate carboxylase large chain OS=Cyanobium sp. PCC 7001 OX=180281 GN=rbcL Disorder_Disorder_2,67.85926666666667
Q4WA18|sequence OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSA1100) (Aspergillus fumigatus) OX=330879 Disorder_Disorder_2,53.98578260869565
Q4WA18|sequence OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSA1100) (Aspergillus fumigatus) OX=330879 Disorder_Disorder_3,66.300325
A0A6A5Q585|sequence|Vacuolar proton pump subunit B OS=Saccharomyces cerevisiae (Baker's yeast) OX=4932 GN=VMA2 Disorder_Disorder_2,58.227000000000004
B4WP20|sequence|Photosystem I P700 chlorophyll a apoprotein A1 OS=Synechococcus sp. (strain ATCC 29403 / PCC 7335) OX=91464 GN=psaA Disorder_Disorder_2,60.06952173913043
A0R0M4|sequence|Cytochrome c oxidase subunit 1 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacteriusmegmatis) OX=246196 GN=ctaD Disorder_Disorder_2,60.97117391304348
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_2,59.296238095238095
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_3,51.08383333333333
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_4,60.33344444444444
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_5,59.46171428571428
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_6,58.931999999999995
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_7,63.58726829268293
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_8,59.9977027027027
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_9,61.7388
A0A1L8F1N1|sequence OS=Xenopus laevis (African clawed frog) OX=8355 GN=nup188.S Disorder_Disorder_10,57.83851612903226
P17858|sequence|ATP-dependent 6-phosphofructokinase  liver type OS=Homo sapiens (Human) OX=9606 GN=PFKL Disorder_Disorder_2,67.87311538461539
Q9NBA8|sequence|1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase OS=Doryteuthis pealeii (Longfin inshore squid) (Loligo pealeii) OX=1051067 Disorder_Disorder_2,71.83158333333334
I6X8D2|sequence|Polyketide synthase Pks13 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pks13 Disorder_Disorder_2,60.36404761904762
Q5SX39|sequence|Myosin-4 OS=Mus musculus (Mouse) OX=10090 GN=Myh4 Disorder_Disorder_1,64.76863636363636
Q9JLS3|sequence|Serine/threonine-protein kinase TAO2 OS=Rattus norvegicus (Rat) OX=10116 GN=Taok2 Disorder_Disorder_1,58.57690909090909
P04711|sequence|Phosphoenolpyruvate carboxylase 1 OS=Zea mays (Maize) OX=4577 GN=PEP1 Disorder_Disorder_1,64.25772727272728
P10486|sequence|Type I restriction enzyme EcoR124II R protein OS=Escherichia coli OX=562 GN=hsdR Disorder_Disorder_1,58.69445454545455
P19367|sequence|Hexokinase-1 OS=Homo sapiens (Human) OX=9606 GN=HK1 Disorder_Disorder_1,69.79336363636364
Q10567|sequence|AP-1 complex subunit beta-1 OS=Homo sapiens (Human) OX=9606 GN=AP1B1 Disorder_Disorder_1,68.01890909090909
P12945|sequence|N-terminal acetyltransferase A complex subunit NAT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast) OX=559292 GN=NAT1 Disorder_Disorder_1,64.55363636363637
P98005|sequence|Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=caaA Disorder_Disorder_1,63.837999999999994
A0A4V8GZZ2|sequence|Photosystem I P700 chlorophyll a apoprotein A1 OS=Bryopsis corticulans OX=325651 Disorder_Disorder_1,68.11081818181819
Q9NQB0|sequence|Transcription factor 7-like 2 OS=Homo sapiens (Human) OX=9606 GN=TCF7L2 Disorder_Disorder_1,53.4859090909091
C9K7J7|sequence OS=Neospora caninum (Coccidian parasite) OX=29176 Disorder_Disorder_1,60.39445454545454
G3M191|sequence OS=Escherichia virus CBA120 OX=1987159 GN=orf212 Disorder_Disorder_1,56.466
B3IVI6|sequence OS=Pseudomonas putida (Arthrobacter siderocapsulatus) OX=303 GN=davB Disorder_Disorder_1,59.94118181818181
Q80RD6|sequence OS=Snow Mountain virus OX=52276 GN=ORF2 Disorder_Disorder_1,58.57009090909091
Q8RR56|sequence OS=Bacillus sp. MN-32 OX=198803 GN=kscp Disorder_Disorder_1,63.288272727272734
A0ACI9|sequence OS=Streptomyces ambofaciens (strain ATCC 23877 / 3486 / DSM 40053 / JCM 4204 NBRC 12836 / NRRL B-2516) OX=278992 Disorder_Disorder_1,66.15872727272728
P0AFL6|sequence|Exopolyphosphatase OS=Escherichia coli (strain K12) OX=83333 GN=ppx Disorder_Disorder_1,61.07809090909091
P21397|sequence|Amine oxidase [flavin-containing] A OS=Homo sapiens (Human) OX=9606 GN=MAOA Disorder_Disorder_1,58.08272727272727
P27353|sequence|Methane monooxygenase component A alpha chain OS=Methylosinus trichosporium OX=426 GN=mmoX Disorder_Disorder_1,65.29563636363638
Q79PF4|sequence|Circadian clock protein kinase KaiC OS=Synechococcus elongatus (strain PCC 7942 / FACHB-805) (Anacystis nidulanR2) OX=1140 GN=kaiC Disorder_Disorder_1,59.64954545454545
O05000|sequence|NADH-ubiquinone oxidoreductase chain 2 OS=Arabidopsis thaliana (Mouse-ear cress) OX=3702 GN=ND2 Disorder_Disorder_1,66.605
P0A8N5|sequence|Lysine--tRNA ligase  heat inducible OS=Escherichia coli (strain K12) OX=83333 GN=lysU Disorder_Disorder_1,59.697818181818185
Q9DBE0|sequence|Cysteine sulfinic acid decarboxylase OS=Mus musculus (Mouse) OX=10090 GN=Csad Disorder_Disorder_1,62.895272727272726
C1DI23|sequence OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=vnfK Disorder_Disorder_1,67.45836363636364
P04717|sequence|Ribulose bisphosphate carboxylase large chain OS=Pisum sativum (Garden pea) OX=3888 GN=rbcL Disorder_Disorder_1,61.67872727272727
Q38EJ2|sequence|Adenylosuccinate lyase OS=Trypanosoma brucei brucei (strain 927/4 GUTat10.1) OX=185431 Disorder_Disorder_1,62.143454545454546
Q3JY79|sequence|Adenosylhomocysteinase OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=ahcY Disorder_Disorder_1,57.39063636363637
Q8DIS5|sequence|Ribulose bisphosphate carboxylase large chain OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=cbbL Disorder_Disorder_1,62.35018181818182
P10898|sequence|Photosystem II CP43 reaction center protein OS=Chlamydomonas reinhardtii (Chlamydomonas smithii) OX=3055 GN=psbC Disorder_Disorder_1,66.24445454545454
P37758|sequence|Nitrate/nitrite transporter NarU OS=Escherichia coli (strain K12) OX=83333 GN=narU Disorder_Disorder_1,63.73054545454545
Q8CZL0|sequence OS=Yersinia pestis OX=632 GN=gor Disorder_Disorder_1,64.24090909090908
Q8ZYE0|sequence|Pyruvate kinase OS=Pyrobaculum aerophilum (strain ATCC 51768 / IM2 / DSM 7523 / JCM 9630 NBRC 100827) OX=178306 GN=pyk Disorder_Disorder_1,60.837999999999994
D4L313|sequence OS=Roseburia intestinalis XB6B4 OX=718255 Disorder_Disorder_1,61.595
Q38152|sequence|DNA helicase OS=Bacillus phage SPP1 (Bacteriophage SPP1) OX=10724 Disorder_Disorder_1,66.62736363636363
Q57XD5|sequence OS=Trypanosoma brucei brucei (strain 927/4 GUTat10.1) OX=185431 Disorder_Disorder_1,53.458
Q8DKF3|sequence OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 Disorder_Disorder_1,57.26354545454546
Q9BQQ3|sequence|Golgi reassembly-stacking protein 1 OS=Homo sapiens (Human) OX=9606 GN=GORASP1 Disorder_Disorder_1,59.54445454545455
A4JQA0|sequence OS=Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepaci(strain R1808)) OX=269482 Disorder_Disorder_1,60.60136363636364
O94244|sequence|Histone acetyltransferase type B subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast) OX=284812 GN=mis16 Disorder_Disorder_1,60.424454545454545
Q5ZTL3|sequence OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATC33152 / DSM 7513) OX=272624 Disorder_Disorder_1,63.85863636363636
