ID,metapredict_scores
Multicilin_MF2200002_B,88.90268493150684
Cortexillin-1_MF2110004_A,94.20160396039603
Cell division protein ZapA_MF2120010_A,84.0350162601626
Cell division protein ZapB_MF2120011_A,95.52264197530864
Autophagy protein 16_MF2110005_A,85.42589333333333
Cartilage matrix protein_MF3110001_A,86.08059574468085
Fibritin_MF3140001_A,76.94347787610619
Pulmonary surfactant-associated protein D_MF3100001_A,85.7413
Major outer membrane lipoprotein_MF3120001_A,76.87389285714286
UPF0134 protein MPN_010_MF3120002_A,92.55275294117648
Myotonin-protein kinase_MF3100002_A,90.89217283950617
DNA-Binding protein G5P_MF2140003_A,92.85211494252873
Head morphogenesis protein_MF2140004_A,83.70185567010309
Tetrabrachion (Precursor)_MF4130001_A,79.83532692307692
Virion-associated protein_MF4140001_A,80.35407751937984
Cartilage oligomeric matrix protein_MF5110001_A,86.44517391304348
Transcription factor AP-1_MF2110006_A,92.30088372093023
TSC22 domain family protein 3_MF2110007_A,83.92470129870131
Transcription factor VBP_MF2110008_A,87.26841025641025
SH2B adapter protein 2_MF2100004_A,90.70334782608695
Neural Wiskott-Aldrich syndrome protein_MF2202001_A,83.81603076923078
Secreted effector protein EspF(U)_MF2202001_C,74.86460416666667
EspA_MF2220001_A,75.48066145833333
L0052_MF2220001_B,89.05375789473685
Cell division protein ZapA_MF2120012_A,90.14427906976745
5-hydroxyisourate hydrolase_MF2120013_A,77.98794964028778
5-hydroxyisourate hydrolase_MF4120002_A,91.7033873873874
5-hydroxyisourate hydrolase_MF4120003_A,88.75846280991735
Transthyretin-like protein_MF4120004_A,88.36310344827587
5-hydroxyisourate hydrolase_MF4120005_A,89.48247368421053
5-hydroxyisourate hydrolase_MF4110003_A,68.24218487394958
General control protein GCN4_MF4110004_A,89.66955882352941
Regulatory protein rop_MF2120014_A,89.48409523809525
Breakpoint cluster region protein_MF4100002_A,82.85995833333334
Phd protein_MF2120015_A,89.73502739726028
Cell division protein ZapA_MF4120006_A,92.41395192307692
Uncharacterized protein_MF2120016_A,74.52655056179776
Regulatory protein mnt_MF4140002_A,89.59987096774194
Inhibitor of growth protein 4_MF2100005_A,88.75264423076922
Core histone macro-H2A.1_MF2201005_C,84.41402500000001
Histone H2B type 3-A_MF2201005_D,85.08933333333333
Histone H2B 1.1_MF2201006_H,88.24692682926829
Histone H2B 1.1_MF2211001_D,86.16621428571428
Histone H2A.Z_MF2200003_C,83.40268702290076
Histone H2B type 1-J_MF2200003_D,83.85553488372092
Histone H2A type 1_MF2210001_C,90.57262068965517
Histone H2A-IV_MF2210002_A,89.85796899224806
Histone H2B 5_MF2210002_B,84.38939682539683
Histone H2A_MF2201007_C,88.4525078125
Histone H2B type 1-B_MF2201007_D,86.70295967741934
Histone H2A_MF2210003_C,88.60833333333333
Histone H2B_MF2210003_D,81.08660162601626
Histone H2A.V_MF2200004_C,86.459
Histone H3.1_MF2200005_A,79.82902158273382
Histone H4_MF2200005_B,84.10693396226414
Histone H3.2_MF2200006_A,80.70136690647482
Histone H3.1t_MF2200007_A,81.0289928057554
Histone H3.3_MF2200008_A,79.89623741007193
Histone H4_MF2210004_B,87.5189708737864
Histone H3_MF2210005_A,80.4029925925926
Histone H4_MF2210005_B,84.60401960784314
Transthyretin_MF4110005_A,83.5691
Wiskott-Aldrich syndrome protein_MF2202002_A,83.06758333333333
Secreted effector protein EspF(U)_MF2202002_B,83.21938888888889
Transcription factor HY5_MF2110009_A,94.36269047619048
Myc proto-oncogene protein_MF2211002_A,75.32953125
Protein max_MF2211002_B,75.4405
Cyclic AMP-dependent transcription factor ATF-4_MF2201008_A,96.02246031746031
CCAAT/enhancer-binding protein beta_MF2201008_B,93.80490476190477
General transcriptional corepressor TUP1_MF4110006_A,92.32101086956521
The TrpR like protein from Eubacterium eligens ATCC 27750_MF2120017_A,84.64942307692309
Uncharacterized protein_MF2120018_A,82.99526890756303
Transcription factor Dp-1_MF3300001_A,89.09789677419354
Transcription factor E2F1_MF3300001_B,78.28521698113208
Retinoblastoma-associated protein_MF3300001_C,69.3375652173913
Rab11 family-interacting protein 2_MF2100006_A,92.25690243902439
Cellular tumor antigen p53_MF4100003_A,80.93770967741935
Cellular tumor antigen p53_MF4110007_C,78.82722916666667
Tumor protein 63_MF4100004_A,76.75541304347826
Tumor protein p73_MF4100005_A,87.79567999999999
Regulatory protein E2_MF2140005_A,71.28267901234568
Regulatory protein E2_MF2140006_A,88.41550602409639
Regulatory protein E2_MF2140007_A,74.50407228915662
Regulatory protein E2_MF2140008_A,59.07557471264368
Regulatory protein E2_MF2140009_A,78.70315
Heat shock factor-binding protein 1_MF6100001_A,91.592125
2-hydroxymuconate tautomerase_MF6120001_A,83.45567741935484
Met repressor_MF2120019_A,90.74336538461537
Beta-nerve growth factor_MF2110010_A,89.89527102803739
Neurotrophin-3_MF2100007_A,86.59408403361344
Neurotrophin-4_MF2100008_A,73.93086153846154
Brain-derived neurotrophic factor_MF2200009_A,87.81481512605042
Neurotrophin-3_MF2200009_B,86.65810084033613
Brain-derived neurotrophic factor_MF2201009_A,88.05368067226891
Beta-nerve growth factor_MF2110011_A,91.19323931623931
Hepatocyte nuclear factor 1-alpha_MF2110012_A,89.02028125
DNA-binding protein Fis_MF2120020_A,80.14022448979593
Vesicle-associated membrane protein 2_MF4410001_A,91.09690476190475
Syntaxin-1A_MF4410001_B,87.00041176470589
Synaptosomal-associated protein 25_MF4410001_C,93.8946835443038
Synaptosomal-associated protein 25_MF4410001_D,91.26719696969697
Vesicle-associated membrane protein 8_MF4400001_A,90.434375
Syntaxin-17_MF4400001_B,84.7736724137931
Synaptosomal-associated protein 29_MF4400001_C,90.35133333333334
Synaptosomal-associated protein 29_MF4400001_D,93.07846153846154
Vesicle-associated membrane protein 4_MF4411001_A,72.21182432432433
Syntaxin-12_MF4411001_B,91.50085915492957
Vesicle transport through interaction with t-SNAREs homolog 1A_MF4411001_C,91.17325925925925
Syntaxin-6_MF4411001_D,82.1365
Vesicle-associated membrane protein 8_MF4411002_A,80.51798461538462
Syntaxin-7_MF4411002_B,82.59572307692308
Vesicle transport through interaction with t-SNAREs homolog 1B_MF4411002_C,85.34173846153845
Syntaxin-8_MF4411002_D,78.26416923076924
Syntaxin-binding protein 5_MF4411003_A,80.71809523809523
Syntaxin-1A_MF4411003_B,91.2076
Synaptosomal-associated protein 25_MF4411003_C,93.075775
Synaptosomal-associated protein 25_MF4411003_D,90.28469565217392
Synaptobrevin homolog 1_MF4410002_A,86.25691803278688
Protein SSO1_MF4410002_B,79.52117391304348
Protein transport protein SEC9_MF4410002_C,72.59245714285714
Protein transport protein SEC9_MF4410002_D,85.09278125
Synaptosomal-associated protein 25_MF4210003_A,93.11665853658536
Syntaxin-1A_MF4210003_B,89.44493506493507
Histone H3-like centromeric protein A_MF2200010_A,84.72678048780489
Histone H4_MF2200010_B,87.87690476190475
Histone H3-like centromeric protein CSE4_MF2210006_A,81.94471739130435
Histone H4_MF2210006_B,87.69040776699028
Centromere protein S_MF2200011_A,85.38097849462366
Centromere protein X_MF2200011_B,88.71122972972974
Centromere protein S_MF2210007_A,86.36655140186916
Centromere protein X_MF2210007_D,86.93275308641975
Uncharacterized protein YOL086W-A_MF2210008_A,88.97375555555556
Uncharacterized protein YDL160C-A_MF2210008_B,81.56413636363636
Centromere protein T_MF2210009_T,89.58966666666666
Centromere protein W_MF2210009_W,89.40932894736842
GH11591p_MF4110008_A,78.63178947368421
I lectin (Precursor)_MF2210010_A,90.57214678899082
II lectin (Precursor)_MF2210010_D,90.5534128440367
Lectin_MF2110013_A,90.28744761904763
Mannose-specific lectin_MF2110014_A,91.94729357798164
Mannose/sialic acid-binding lectin_MF2110015_A,89.84347272727273
Tuber agglutinin_MF2210011_A,93.3000366972477
Tuber agglutinin_MF2210011_B,90.92217117117117
Curculin-2_MF2210012_A,94.74322123893806
Curculin-1_MF2210012_B,92.33573684210526
Mannose-specific lectin 3_MF2210013_A,94.52503603603604
Mannose-specific lectin 3_MF2210013_B,90.87276991150442
Protein max_MF2100009_A,96.67489655172415
Transcription factor HES-1_MF2100010_A,87.9605
DNA-binding protein inhibitor ID-3_MF2100011_A,75.42357352941177
L0052_MF2120021_A,84.53090654205609
Transcriptional repressor TraM_MF2120022_A,83.48624509803922
Quorum-sensing antiactivator_MF2120023_A,74.24130392156863
Acetylcholinesterase_MF5200001_A,86.43785
Acetylcholinesterase collagenic tail peptide_MF5200001_I,67.60006666666666
Erythronolide synthase  modules 3 and 4_MF2120025_A,78.10456666666667
Glutathione S-transferase A1_MF2100012_A,89.98762895927602
DNA-binding protein HMf-2_MF2130001_A,84.85172463768116
Protein S100-B_MF2100013_A,80.37203296703298
Dynein light chain Tctex-type_MF2110016_A,88.46930630630631
Dihydrofolate reductase_MF2120026_A,93.688875
Dihydrofolate reductase type 2_MF4120007_A,86.41741935483871
Glutathione S-transferase P_MF2110017_A,86.29380676328502
Glutathione S-transferase class-mu 26 kDa isozyme_MF2110018_A,87.80766393442623
Monellin chain A_MF2210014_A,73.07175000000001
Monellin chain B_MF2210014_B,77.83962000000001
Antitoxin CcdA_MF2120027_A,86.16383333333334
Nucleoside diphosphate kinase  cytosolic_MF6110001_A,91.65168831168832
Superoxide dismutase [Cu-Zn]_MF2100014_A,87.79335294117647
Subtilisin inhibitor_MF2120028_A,73.39794690265488
4-aminobutyrate aminotransferase  mitochondrial_MF2110019_A,92.64185169491525
Regulatory protein mnt_MF2140011_A,83.38930263157894
Structural polyprotein_MF2140012_A,91.26926174496644
Nuclear export protein_MF2140013_A,84.20484482758621
HTH-type transcriptional regulator SinR_MF2120029_A,86.39878048780487
Tropomyosin alpha-1 chain_MF2110020_A,96.49798639455783
Antitoxin RelB_MF2120030_A,82.38315094339622
Phosphoprotein_MF2140014_A,86.29633333333334
Genome polyprotein_MF2140015_A,76.71057
DNA-binding protein inhibitor ID-2_MF2110021_A,74.62812371134021
Venom nerve growth factor_MF2110022_A,90.73603448275861
Protein SopB_MF2120031_B,81.31046153846154
Microphthalmia-associated transcription factor_MF2110023_A,92.25218072289157
Vimentin_MF3100003_A,92.78193975903615
Methionine--tRNA ligase_MF2130002_A,90.43310280373832
PE family protein_MF2220002_A,79.29293457943925
PPE family protein_MF2220002_B,90.56185057471265
Vimentin_MF2100015_A,93.07644086021506
E3 ubiquitin/ISG15 ligase TRIM25_MF2100016_A,80.99540634920635
Optineurin_MF4200001_A,88.62046341463414
Serine/threonine-protein kinase TBK1_MF4200001_C,81.94987719298246
Tumor protein 63_MF4200002_A,83.18016666666668
Tumor protein p73_MF4200002_B,87.81016
AF4/FMR2 family member 1_MF2200012_A,69.31577777777778
Protein AF-9_MF2200012_B,74.85881012658227
Chromobox protein homolog 8_MF2200013_A,68.28770833333333
Protein AF-9_MF2200013_B,68.19442857142856
Histone-lysine N-methyltransferase  H3 lysine-79 specific_MF2200014_B,68.67044
Spike glycoprotein_MF3140002_A,78.63143636363637
Polycystin-2_MF3100004_A,87.8766875
Disks large 1 tumor suppressor protein_MF2110024_A,91.09489795918367
Tropomyosin alpha-1 chain_MF2110025_A,94.33332098765432
Platelet-activating factor acetylhydrolase IB subunit alpha_MF2110026_A,88.10720454545455
Lectin SCAman (Fragment)_MF2110027_A,90.3573193277311
cAMP-dependent protein kinase type I-alpha regulatory subunit_MF2110028_A,87.35482
PRKC apoptosis WT1 regulator protein_MF2110029_A,83.72686538461538
Uncharacterized protein_MF4110009_A,84.28968085106384
Fusion glycoprotein F0_MF6240001_A,85.24075
Fusion glycoprotein F0_MF6240001_B,80.60951162790697
Phosphoprotein_MF4140003_A,87.409109375
Genome polyprotein_MF4140004_A,80.10057894736842
Microtubule-associated protein RP/EB family member 1_MF2100017_A,83.6084125
Spike glycoprotein_MF6140001_A,94.6791
HTH-type transcriptional regulator BenM_MF2120032_A,80.98986170212766
Histone H2A.2_MF2210015_C,85.441
Histone H2B.1_MF2210015_D,81.51731297709924
Bifunctional protein PutA_MF2120033_A,77.50006896551724
Histone H2A type 1-A_MF2200015_C,86.47293846153846
Histone H2B type 1-C/E/F/G/I_MF2200015_D,84.535224
Histone H2A type 1-D_MF2200016_C,87.02575968992248
Histone H2B type 1-A_MF2200016_D,83.47947619047619
Histone H3.3C_MF2200017_A,78.7945
Antitoxin EndoAI_MF2120034_E,76.73935106382979
Syndecan-4_MF2100018_A,67.14221428571429
Elongin-C_MF2211003_A,84.69963636363636
Von Hippel-Lindau disease tumor suppressor_MF2211003_B,82.3378
T-cell surface glycoprotein CD4_MF2200018_A,71.84386842105263
Tyrosine-protein kinase Lck_MF2200018_B,73.39027586206898
