ID,metapredict_scores
α-Synuclein_FC00080_26-97,0.7989357142857143
Dynein intermediate chain (IC)_FC00081_48-87,0.36146606334841624
Calmodulin_FC00082_73-85,0.1201275167785235
Adenovirus early region 1A (E1A) oncoprotein_FC00083_82-121,0.6211972318339101
p53 TAD_FC00084_27-39,0.4625267175572519
Immunoglobulin-like B protein (LigB)_FC00085_1119-1165,0.14226151402858656
p21<sup>Cip1</sup> cyclin-dependent kinase inhibitor (p21<sup>WAF1/CIP1</sup>)_FC00086_27-48,0.6151646341463415
Methyl-CpG binding domain protein 2 (MBD2) of nucleosome remodeling and deacytelase complex (NurD) (NurD MBD2)_FC00087_212-273,0.7306715328467153
PCNA-associated factor  p15<sup>PAF</sup>_FC00088_2-50,0.8183513513513514
MAPK kinase 7 (MKK7)_FC00090_37-100,0.2036370023419204
Ribosomal protein S6 kinase alpha-1 (RSK1)_FC00091_681-696,0.14985034013605442
p62_FC00092_168-388,0.5094227272727272
AF9  ANC1 Homology Domain (AHD) _FC00093_515-519,0.6375088028169015
AF4 elongation factor_FC00094_738-767,0.7678867768595041
Postsynaptic density 95 (PSD-95) PDZ3_FC00095_403-429,0.2570414364640884
Adaptor protein Nck_FC00096_81-110,0.15719628647214853
Fused in Sarcoma (FUS)_FC00097_1-163,0.7665513307984791
Nup153_FC00098_1313-1390,0.8947871186440678
Nsp1_FC00099_274-397,0.7639404617253949
Osteopontin (OPN)_FC00100_90-120,0.7745871212121213
Calvin cycle protein CP12_FC00101_1-50,0.46181308411214955
ORF57_FC00102_81-92,0.3989424460431655
ALYREF_FC00103_24-48,0.5046880733944954
Gelatinase-associated lipocalin receptor (LCN2-R  SLC22A17)_FC00104_1-105,0.225042750929368
Merozoite surface protein 2 (MSP2) FC27_FC00106_24-30,0.815275
Merozoite surface protein 2 (MSP2) 3D7_FC00107_24-30,0.8045992647058824
Bd0108_FC00108_24-101,0.7242574257425743
MAPK kinase MKK4 _FC00109_49-62,0.2213408521303258
Knob-associated Histidine-rich Protein (KAHRP)_FC00110_356-470,0.8644700315457412
Transcription factor p65_FC00111_291-316,0.4981415607985481
CREB-binding protein_FC00113_453-465,0.6522493857493857
Histone H3.1_FC00115_2-13,0.30680882352941174
Transcription activator BRG1_FC00119_634-677,0.4627455980570735
E3 ubiquitin-protein ligase UHRF1_FC00120_237-252,0.3228108448928121
Activating transcription factor 7-interacting protein 1_FC00121_183-204,0.7953850393700788
Tyrosine-protein kinase Fyn_FC00122_122-136,0.12452700186219738
Small ubiquitin-related modifier 3_FC00123_1-92,0.5546116504854369
Histone-lysine N-methyltransferase 2A_FC00125_2839-2869,0.7835787351977828
Heat shock protein HSP 90-beta_FC00127_45-55,0.21236187845303867
Serine/threonine-protein kinase PAK 1_FC00129_183-204,0.3941045871559633
Eukaryotic initiation factor 4F subunit p150_FC00130_398-488,0.6433056722689076
Microtubule-associated protein tau_FC00131_91-104,0.8787849604221636
Cell division control protein 42 homolog_FC00132_1-179,0.09549738219895287
Double-stranded RNA-binding protein Staufen homolog 1_FC00134_20-577,0.6201715771230503
Chromodomain-helicase-DNA-binding protein 4_FC00135_228-241,0.4173765690376569
Coatomer subunit alpha_FC00136_1-1224,0.1947875816993464
Nuclear pore complex protein Nup205_FC00137_9-1692,0.1028638170974155
60S acidic ribosomal protein P2_FC00138_1-114,0.5620782608695651
SUMO-conjugating enzyme UBC9_FC00140_1-118,0.11897468354430378
Histone-lysine N-methyltransferase NSD3_FC00141_593-605,0.45009255393180236
Heat shock protein beta-1_FC00142_3-176,0.6694975609756099
Cytoplasmic polyadenylation element-binding protein 1_FC00143_235-321,0.49885512367491164
Apolipoprotein A-I_FC00144_25-54,0.11285393258426966
E3 ubiquitin-protein ligase RNF4_FC00146_21-194,0.6592422680412371
Proheparin-binding EGF-like growth factor_FC00147_2-12,0.37677403846153845
DNA-directed RNA polymerase II subunit RPB1_FC00149_456-490,0.33368984771573607
Geminin_FC00150_1-115,0.571354066985646
Collagen alpha-1(I) chain_FC00151_70-168,0.7482814207650272
Synaptic functional regulator FMR1_FC00153_2-17,0.4408528481012658
26S proteasome non-ATPase regulatory subunit 4_FC00154_196-307,0.44775596816976126
Serine/threonine-protein kinase 38_FC00157_62-87,0.13549032258064517
F-actin-capping protein subunit alpha-1_FC00158_1-38,0.08545104895104895
Maternal effect protein staufen_FC00160_9-29,0.6949376218323586
U1 small nuclear ribonucleoprotein A_FC00161_1-130,0.41191489361702127
Tyrosine-protein kinase SYK_FC00162_334-502,0.17374173228346457
Forkhead box protein O3_FC00164_460-483,0.8544606240713225
Protein Tat_FC00166_44-60,0.5261860465116279
Eukaryotic elongation factor 2 kinase_FC00167_1-178,0.3319020689655172
Oxysterol-binding protein 1_FC00169_37-161,0.33358859975216854
Tegument protein VP16_FC00170_188-200,0.45703061224489794
Gag-Pol polyprotein_FC00173_211-255,0.19518296892980438
E3 ubiquitin-protein ligase NEDD4-like_FC00174_2-9,0.42064615384615384
Epstein-Barr nuclear antigen 2_FC00175_479-487,0.8156262833675564
Amiloride-sensitive sodium channel subunit alpha_FC00176_43-101,0.29790881913303435
Epidermal growth factor receptor_FC00177_57-71,0.289599173553719
DNA repair protein RAD2_FC00178_231-246,0.5599146459747818
RAF proto-oncogene serine/threonine-protein kinase_FC00179_56-187,0.35632098765432096
PHD finger protein 12_FC00181_2-90,0.6036613545816734
Cadherin-5_FC00182_661-680,0.2517130102040816
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3_FC00183_48-140,0.7244594594594594
Brinker_FC00184_379-424,0.7952840909090909
Lymphocyte cytosolic protein 2_FC00185_528-533,0.6347054409005628
RNA-binding protein PIN4_FC00186_391-488,0.7161601796407185
Receptor tyrosine-protein kinase erbB-2_FC00187_644-700,0.3067784860557769
DNA repair protein RAD9_FC00189_149-161,0.6518632543926661
Uracil-DNA glycosylase_FC00190_55-68,0.27908306709265174
Wiskott-Aldrich syndrome protein_FC00191_56-187,0.6015398406374503
Middle T antigen_FC00192_143-148,0.45715960099750624
Cytotoxic T-lymphocyte protein 4_FC00193_200-223,0.19928251121076232
Phosphatidylinositol 3-kinase regulatory subunit alpha_FC00194_321-331,0.2079889502762431
Signal transducer and activator of transcription 6_FC00199_10-26,0.34219126328217236
Histone acetyltransferase RTT109_FC00201_186-200,0.17163990825688072
Alkaline phosphatase_FC00202_1-471,0.19936518046709129
AP-2 complex subunit mu_FC00207_65-123,0.13617471264367814
Programmed cell death protein 1_FC00208_71-151,0.4534236111111112
Chaperone protein DnaJ 2_FC00209_1-280,0.11842142857142858
Insulin_FC00210_25-105,0.5036285714285714
Core protein_FC00211_1-99,0.11648816827344434
C-C motif chemokine 5_FC00212_24-91,0.32472527472527474
60 kDa chaperonin_FC00213_97-163,0.09536861313868614
Histone H2A type 1-B/E_FC00214_34-124,0.2994538461538462
Nitric oxide synthase  inducible_FC00216_151-163,0.1692168256721596
Maltose/maltodextrin-binding periplasmic protein_FC00218_108-149,0.07207575757575758
STAM-binding protein_FC00219_2-102,0.2506132075471698
Nucleoporin p54_FC00220_34-50,0.29257199211045365
Nuclear pore glycoprotein p62_FC00221_334-502,0.6208620689655172
Nuclear pore complex protein Nup93_FC00222_1-815,0.1664041514041514
60S acidic ribosomal protein P1_FC00223_44-60,0.4573771929824561
Conotoxin CcTx_FC00224_1-30,0.7880666666666667
Major sperm protein isoform alpha_FC00226_2-127,0.15677165354330708
Myosin essential light chain  striated adductor muscle_FC00227_5-155,0.08078980891719746
Maltoporin_FC00228_1-446,0.09318161434977577
Histone H4_FC00230_2-28,0.2487961165048544
Histone H3_FC00233_2-16,0.30927941176470586
Heterokaryon incompatibility protein s_FC00235_116-149,0.1451453287197232
Penicillinase repressor_FC00237_8-24,0.0966953125
Kappa-bungarotoxin_FC00238_22-87,0.25855172413793104
BRCA1-A complex subunit RAP80_FC00240_20-123,0.7513769123783032
Gap junction alpha-1 protein_FC00241_109-156,0.4452801047120419
Nitric oxide synthase  endothelial_FC00242_1-101,0.19247132169576062
SH3 domain-containing kinase-binding protein 1_FC00243_9-665,0.6363503759398497
TrfB transcriptional repressor protein_FC00244_1-101,0.11021782178217822
Vesicle-associated membrane protein 2_FC00245_2-18,0.31437931034482763
Non-structural protein S_FC00246_58-68,0.13388679245283017
V-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog  isoform CRA_b_FC00247_1-185,0.14925
Rhomboid protease GlpG_FC00248_1-117,0.050807971014492755
Tumor necrosis factor receptor superfamily member 16_FC00249_2-90,0.4121458823529412
RNA-binding protein ASD-1_FC00250_1-61,0.5038292079207921
RRM domain-containing protein_FC00251_2-148,0.46999596774193547
Gag polyprotein_FC00252_141-151,0.29405000000000003
CDC48_2 domain-containing protein_FC00253_2-148,0.06633108108108109
Protein S100-A6_FC00255_1-90,0.1307111111111111
DNA repair protein RAD4_FC00256_20-34,0.3413859416445623
Neurotensin receptor type 1_FC00257_24-91,0.26355023923444976
ATP-dependent molecular chaperone HSP82_FC00260_145-171,0.18369534555712272
Envelope glycoprotein_FC00261_1-59,0.2738983050847458
Rho GTPase-activating protein 7_FC00262_279-390,0.6128998691099476
Arf-GAP with Rho-GAP domain  ANK repeat and PH domain-containing protein 3_FC00263_98-176,0.3575738341968912
Ubiquitin-like modifier-activating enzyme ATG7_FC00264_59-85,0.10086507936507937
L0052_FC00265_50-106,0.22241121495327104
Histone H3_FC00266_90-104,0.33284800000000003
Double-stranded RNA-specific editase 1_FC00267_1-52,0.36430801687763714
Cardiac phospholamban_FC00270_1-52,0.26778846153846153
Protein polybromo-1_FC00271_128-493,0.3769964476021314
Protachykinin-1_FC00272_58-81,0.22474418604651164
Micrococcal nuclease_FC00274_62-87,0.23942731277533041
Tegument protein VP16_FC00275_25-93,0.4555530612244898
Myosin light chain kinase  smooth muscle_FC00276_2-149,0.4217392444910808
C-X-C chemokine receptor type 4_FC00277_1-38,0.1939289772727273
Suppressor of cytokine signaling 3_FC00278_2-16,0.25460444444444447
Protein doublesex_FC00279_201-219,0.6972969034608378
Bifunctional protein PutA_FC00280_1-69,0.06986615969581748
Embryonic polyadenylate-binding protein 2-B_FC00281_1-180,0.5380917431192661
HTH-type transcriptional regulator CmtR_FC00282_2-118,0.18177118644067797
Capsid protein p27  alternate cleaved 1_FC00284_60-180,0.2930285306704708
Signal recognition particle 54 kDa protein  chloroplastic_FC00285_507-531,0.2507978723404255
Forkhead box protein D3_FC00286_36-101,0.34870297029702974
Pancreatic hormone_FC00287_1-36,0.3036111111111111
Protein HEXIM1_FC00288_74-359,0.6242562674094707
Tropomyosin alpha-1 chain_FC00289_1-281,0.13999647887323943
Cytochrome c-552_FC00291_16-131,0.1174351145038168
Tyrosine-protein kinase_FC00292_190-222,0.17106280991735537
Interleukin-6 receptor subunit beta_FC00293_265-276,0.3658233369683751
BH3-interacting domain death agonist_FC00294_8-43,0.31914871794871796
Homeotic protein bicoid_FC00295_1-59,0.8085647773279352
Erythroid transcription factor_FC00296_200-238,0.691
Carbon storage regulator_FC00298_1-61,0.18552459016393444
Lantibiotic nisin-Z_FC00299_2-57,0.6449649122807017
Plastocyanin_FC00300_1-64,0.1962589928057554
Plastocyanin A  chloroplastic_FC00301_70-168,0.3308452380952381
Stress-response A/B barrel domain-containing protein At5g22580_FC00302_1-111,0.11485585585585587
Ribonucleoside-diphosphate reductase 1 subunit alpha_FC00303_701-709,0.10954270696452036
Troponin I  cardiac muscle_FC00305_129-164,0.29514761904761905
C-C motif chemokine 7_FC00307_24-99,0.3141111111111111
Src kinase-associated phosphoprotein 2_FC00308_314-326,0.3561340782122905
Transforming growth factor beta-1 proprotein_FC00309_279-390,0.1536871794871795
Neuronal acetylcholine receptor subunit alpha-7_FC00310_247-265,0.22040836653386453
Sensor histidine kinase EnvZ_FC00312_2-450,0.07814222222222222
C-X-C chemokine receptor type 1_FC00313_5-350,0.12259142857142859
M-phase inducer phosphatase 3_FC00314_24-57,0.6638321678321678
DNA-binding protein HU_FC00315_1-90,0.4449666666666666
Transcription termination factor nun_FC00316_2-112,0.39461607142857147
Protein Rev_FC00318_7-29,0.6779444444444445
Serine/threonine-protein kinase PAK 3_FC00319_65-92,0.36335062611806795
Ferredoxin-1_FC00320_5-59,0.45116949152542374
Protein Tat_FC00322_22-47,0.8357766990291263
Nitric oxide synthase  brain_FC00323_68-265,0.2101924422673198
Protein son of sevenless_FC00324_14-97,0.4489122807017544
Proline utilization trans-activator_FC00325_31-100,0.3512267620020429
Homeotic protein antennapedia_FC00326_217-289,0.7753756345177665
Acetylcholine receptor subunit alpha_FC00327_196-306,0.09452060737527114
Phorbol-12-myristate-13-acetate-induced protein 1_FC00329_68-93,0.32383495145631064
Potassium voltage-gated channel subfamily KQT member 2_FC00330_326-372,0.5313830275229358
cAMP-dependent protein kinase inhibitor alpha_FC00331_30-54,0.6352500000000001
cAMP-dependent protein kinase type II-alpha regulatory subunit_FC00332_1-45,0.21425935162094764
Cell division topological specificity factor_FC00333_1-81,0.20897701149425288
Vacuolar protein sorting-associated protein VTA1_FC00335_1-167,0.39718181818181814
DNA-Binding protein G5P_FC00336_1-87,0.21683908045977013
Cytoplasmic dynein 1 intermediate chain 2_FC00337_134-154,0.32175862068965516
ATPase inhibitor  mitochondrial_FC00338_69-109,0.4453853211009174
Alpha-bungarotoxin_FC00339_22-95,0.25589473684210523
Tumor protein 63_FC00340_397-455,0.5253411764705882
Transcription factor HES-1_FC00341_27-95,0.5666892857142857
Tumor necrosis factor receptor superfamily member 10B_FC00343_208-242,0.45333409090909094
Pulmonary surfactant-associated protein D_FC00346_220-257,0.584576
Bromelain inhibitor_FC00347_172-182,0.1515569105691057
AP-1-like transcription factor YAP1_FC00348_279-313,0.772236923076923
Lactose operon repressor_FC00349_1-62,0.07917222222222221
Putative secreted protein_FC00350_1-96,0.22034374999999998
Growth-regulated alpha protein_FC00352_35-106,0.250803738317757
Integrin alpha-IIb_FC00353_991-1039,0.1278026948989413
Ryanodine receptor 2_FC00355_3561-3572,0.18358893599838483
Immunoglobulin G-binding protein G_FC00356_303-359,0.2036070826306914
Envelope glycoprotein gp160_FC00357_677-788,0.18661565420560747
HMG box-containing protein 1_FC00360_358-380,0.5876472868217054
Cytoplasmic protein NCK2_FC00362_192-262,0.19489736842105265
Protein S100-B_FC00364_1-92,0.12852173913043477
Amyloid-beta precursor protein_FC00365_699-726,0.44349220779220777
Ubiquitin-40S ribosomal protein S27a_FC00366_1-76,0.23673076923076922
Putative antitoxin VapB21_FC00367_1-61,0.18470491803278688
Transcriptional repressor p66-alpha_FC00368_137-178,0.700347551342812
Syndecan-4_FC00372_171-198,0.6222272727272727
Tumor necrosis factor receptor superfamily member 6_FC00373_167-193,0.3075596330275229
Platelet factor 4_FC00374_38-101,0.28054455445544557
BM2_FC00375_26-109,0.11308256880733945
Golgi-associated PDZ and coiled-coil motif-containing protein_FC00376_286-370,0.29450649350649355
Antitoxin CcdA_FC00377_1-72,0.14022222222222222
Cbp/p300-interacting transactivator 2_FC00378_220-269,0.762537037037037
UV-stimulated scaffold protein A_FC00379_390-434,0.43558533145275036
Transcription factor E2-alpha_FC00380_1-37,0.8112461773700305
Partner and localizer of BRCA2_FC00381_1-60,0.6396367753623189
Krueppel-like factor 1_FC00382_2-40,0.7343674033149171
Matrix protein 2_FC00383_18-60,0.4988144329896907
Pro-glucagon_FC00384_53-81,0.3193166666666667
Translational regulator CsrA1_FC00385_1-59,0.1766875
Polyubiquitin-B_FC00386_153-228,0.09401310043668122
Toll-like receptor 3_FC00387_698-730,0.07761615044247788
TSC22 domain family protein 3_FC00388_1-77,0.343
Glycophorin-A_FC00389_81-120,0.60616
C-C chemokine receptor type 5_FC00390_1-27,0.13530397727272728
Troponin C  skeletal muscle_FC00391_94-127,0.16390184049079756
Histone chaperone RTT106_FC00393_1-67,0.3709846153846154
Lysosome-associated membrane glycoprotein 2_FC00394_369-410,0.1820439024390244
Metabotropic GABA-B receptor subtype 1_FC00395_751-802,0.16081190476190477
Growth hormone receptor_FC00398_254-294,0.5168777429467084
High mobility group protein D_FC00400_1-74,0.4792410714285714
Eukaryotic peptide chain release factor GTP-binding subunit ERF3A_FC00401_73-94,0.3561006289308176
Transmembrane emp24 domain-containing protein 10_FC00402_207-219,0.17582648401826484
Protein Vpr_FC00403_52-96,0.2676458333333333
Glycoprotein hormones alpha chain_FC00404_25-116,0.33039655172413795
